Date,fng_value,hash_rate,tx_count,mempool_size,avg_fee,funding_rate
2023-09-17,46.0,,611220.0,,28.30720798,8.96e-06
2023-09-18,46.0,,,6366199.0,,-2.2343333333333333e-05
2023-09-19,46.0,385677556.7313763,,,,-4.2000000000000004e-06
2023-09-20,47.0,,,,,-2.460666666666667e-05
2023-09-21,47.0,,,118302299.0,,3.901e-05
2023-09-22,43.0,,,,,1.0359999999999997e-05
2023-09-23,47.0,,,129840855.0,,2.8136666666666668e-05
2023-09-24,44.0,,,,,2.0719999999999995e-05
2023-09-25,47.0,,,121129486.0,,4.0323333333333334e-05
2023-09-26,46.0,,,,,1.6699999999999982e-06
2023-09-27,44.0,445792739.99081457,,,,5.1319999999999997e-05
2023-09-28,46.0,,,95417976.0,,-1.8796666666666666e-05
2023-09-29,48.0,,330269.0,,29.363154359999996,-1.995e-05
2023-09-30,47.0,,,54797858.5,,1.344e-05
2023-10-01,48.0,400361632.7306042,,,,-8.623333333333333e-06
2023-10-02,50.0,,,,,1.694e-05
2023-10-03,50.0,,310664.0,,29.087440100000013,2.7796666666666668e-05
2023-10-04,49.0,,,,,3.124666666666667e-05
2023-10-05,48.0,,,61577810.0,,-3.459e-05
2023-10-06,50.0,,,,,-9.396666666666666e-06
2023-10-07,49.0,,,61143444.5,,2.3520000000000002e-05
2023-10-08,50.0,,,,,2.1503333333333335e-05
2023-10-09,50.0,444516950.225938,,,,5.115e-05
2023-10-10,50.0,,,66759461.0,,4.263666666666667e-05
2023-10-11,47.0,,264600.0,,21.60053422,6.855666666666667e-05
2023-10-12,45.0,,,80613474.0,,6.655e-05
2023-10-13,44.0,393226532.892176,,,,2.2196666666666667e-05
2023-10-14,47.0,,,,,1.5906666666666665e-05
2023-10-15,45.0,,,69905909.5,,1.669e-05
2023-10-16,47.0,,,,,3.394333333333334e-05
2023-10-17,52.0,,,80806820.0,,-2.0466666666666673e-06
2023-10-18,50.0,,,,,-9.716666666666666e-06
2023-10-19,52.0,,,93035948.5,,-4.2193333333333335e-05
2023-10-20,53.0,,,,,-1.5490000000000002e-05
2023-10-21,63.0,455077748.5595787,,,,2.872e-05
2023-10-22,53.0,,,96173465.0,,2.7536666666666667e-05
2023-10-23,53.0,,301780.0,,17.002779340000004,6.162666666666666e-05
2023-10-24,66.0,,,124721952.5,,0.0001
2023-10-25,72.0,436874638.6171956,,,,0.0001
2023-10-26,71.0,,,,,0.0001
2023-10-27,70.0,,,111840128.0,,0.0001
2023-10-28,65.0,,,,,0.0001
2023-10-29,72.0,415637677.0177486,,,,0.0001
2023-10-30,68.0,,,,,0.0001
2023-10-31,66.0,,433751.0,,18.239112260000002,0.0001
2023-11-01,66.0,,,93106747.5,,0.0001
2023-11-02,72.0,447130946.6720681,,,,0.0001
2023-11-03,65.0,,,137646560.5,,0.0001
2023-11-04,68.0,,698917.0,,79.51745750999999,0.0001
2023-11-05,70.0,,,165687957.0,,0.0001
2023-11-06,74.0,394344654.35661566,,,,0.0001
2023-11-07,68.0,,,,,0.0001
2023-11-08,66.0,,583201.0,,118.07035988000001,0.0001
2023-11-09,69.0,,,,,0.00013342333333333332
2023-11-10,70.0,,,182124278.5,,0.00010560666666666666
2023-11-11,70.0,,,,,0.00013751666666666666
2023-11-12,73.0,,703327.0,,115.77631581999998,0.00022046000000000001
2023-11-13,72.0,,,221746017.0,,0.00021284000000000003
2023-11-14,69.0,443696225.37862045,,,,0.00016076
2023-11-15,60.0,,,225737294.0,,0.0001
2023-11-16,70.0,,628426.0,,317.4560769399997,0.00012404333333333335
2023-11-17,63.0,,,123940709.0,,0.0001
2023-11-18,69.0,479063315.80735093,,,,0.0001
2023-11-19,66.0,,,,,0.0001
2023-11-20,69.0,,,183378255.5,,0.0001
2023-11-21,71.0,,,,,0.0001
2023-11-22,62.0,,,221256237.0,,0.0001
2023-11-23,66.0,,,,,0.0001
2023-11-24,66.0,,623898.0,,97.80573665000001,0.0001
2023-11-25,73.0,,,226702162.0,,0.0001
2023-11-26,73.0,492891191.48160595,,,,0.0001
2023-11-27,66.0,,,252035805.5,,0.0001
2023-11-28,68.0,,447662.0,,78.80659978,0.0001
2023-11-29,72.0,,,289140664.0,,0.0001
2023-11-30,74.0,452678810.6117344,,,,0.0001
2023-12-01,71.0,,,,,0.0001
2023-12-02,74.0,,,220864714.5,,8.488e-05
2023-12-03,73.0,,,,,0.0001
2023-12-04,74.0,,,254411843.0,,0.0001
2023-12-05,75.0,,,,,0.0001
2023-12-06,72.0,,467795.0,,293.6611414599999,0.0001
2023-12-07,72.0,,,219172862.5,,0.0001
2023-12-08,72.0,456057010.69092655,,,,0.00017843333333333335
2023-12-09,73.0,,,228087127.0,,0.00019618333333333332
2023-12-10,74.0,,536175.0,,114.83473182,0.00021676666666666669
2023-12-11,74.0,,,240813196.5,,0.00011576666666666668
2023-12-12,67.0,481794448.2864064,,,,0.0001
2023-12-13,65.0,,,,,0.00011557333333333333
2023-12-14,72.0,,,282365138.0,,0.0001
2023-12-15,70.0,,,,,0.0001
2023-12-16,67.0,,,11082838.5,,0.0001
2023-12-17,73.0,,,,,0.0001
2023-12-18,65.0,,640936.0,,390.7370200099999,0.00012988666666666668
2023-12-19,73.0,,,176425565.5,,0.0001
2023-12-20,74.0,485140243.06617314,,,,0.00014714333333333332
2023-12-21,70.0,,,205663259.5,,0.0002843566666666667
2023-12-22,74.0,,625531.0,,324.4882387599998,0.0002614233333333333
2023-12-23,70.0,,,,,0.00013783666666666668
2023-12-24,71.0,612085087.5512694,,,,0.00016839666666666666
2023-12-25,73.0,,,,,0.00019302666666666667
2023-12-26,71.0,,,208533880.0,,0.0003223566666666667
2023-12-27,73.0,,,,,0.00032622333333333337
2023-12-28,73.0,,,52035033.5,,0.00033684
2023-12-29,65.0,,,,,0.0005072133333333333
2023-12-30,68.0,,533823.0,,264.2947451199999,0.0003815166666666667
2023-12-31,67.0,,,58409519.5,,0.0003200833333333333
2024-01-01,65.0,554813968.2482265,,,,0.00032741
2024-01-02,71.0,,,153128495.5,,0.00051585
2024-01-03,70.0,,502749.0,,146.25275834000007,0.00016094000000000001
2024-01-04,68.0,,,,,0.0001
2024-01-05,72.0,,,238149961.0,,0.0001
2024-01-06,70.0,,,,,0.0001
2024-01-07,71.0,,,299854064.5,,0.0001
2024-01-08,71.0,,,,,0.0001
2024-01-09,76.0,553078468.1633366,,,,0.0001
2024-01-10,73.0,,,,,0.0001
2024-01-11,76.0,,449075.0,,101.28308080000001,0.0001
2024-01-12,71.0,,,325707586.0,,0.0001
2024-01-13,64.0,578549187.0919114,,,,0.0001
2024-01-14,60.0,,,342869733.0,,0.0001
2024-01-15,52.0,,408499.0,,117.39484570000003,0.0001
2024-01-16,64.0,,,,,0.0001
2024-01-17,60.0,440279570.0510773,,,,0.0001
2024-01-18,63.0,,,,,0.0001
2024-01-19,51.0,,,337167863.5,,0.0001
2024-01-20,52.0,,,,,0.0001
2024-01-21,56.0,,,374841120.5,,0.0001
2024-01-22,55.0,,,,,0.0001
2024-01-23,50.0,,368462.0,,88.51466299000006,0.0001
2024-01-24,48.0,,,381290782.5,,0.0001
2024-01-25,52.0,632919956.7514365,,,,0.0001
2024-01-26,49.0,,,282676020.0,,0.0001
2024-01-27,55.0,,597446.0,,58.19419444000002,9.088666666666666e-05
2024-01-28,54.0,,,,,8.241666666666667e-05
2024-01-29,55.0,,,306177543.0,,9.714000000000001e-05
2024-01-30,61.0,,,,,8.213666666666667e-05
2024-01-31,60.0,,,320132490.0,,7.384666666666667e-05
2024-02-01,63.0,,,,,0.0001
2024-02-02,63.0,,,306301599.0,,0.0001
2024-02-03,60.0,,,,,8.232333333333334e-05
2024-02-04,60.0,,336211.0,,98.42988745000001,9.051000000000001e-05
2024-02-05,60.0,,,266923976.5,,0.0001
2024-02-06,64.0,638049611.833403,,,,8.907666666666668e-05
2024-02-07,62.0,,,249251889.5,,7.068666666666666e-05
2024-02-08,66.0,,285101.0,,52.9856866,6.375e-05
2024-02-09,72.0,,,,,7.653666666666667e-05
2024-02-10,74.0,,,192555826.0,,9.347000000000001e-05
2024-02-11,71.0,,,,,0.0001
2024-02-12,70.0,,409911.0,,67.17328884000001,0.0001
2024-02-13,79.0,,,,,0.0001
2024-02-14,74.0,521699388.49907666,,,,0.00010761
2024-02-15,72.0,,,204062488.0,,0.0001
2024-02-16,72.0,,312782.0,,32.81914217999999,0.0001
2024-02-17,76.0,,,188323400.5,,0.00012013666666666667
2024-02-18,72.0,491572989.4556458,,,,0.00016546666666666669
2024-02-19,75.0,,,181862061.5,,0.00018661666666666666
2024-02-20,72.0,,397096.0,,31.802945029999993,0.00013877333333333331
2024-02-21,78.0,,,,,0.00010414
2024-02-22,74.0,548449203.1116709,,,,0.00012012333333333334
2024-02-23,76.0,,,,,0.00010996999999999999
2024-02-24,72.0,,,154787847.5,,0.0001
2024-02-25,74.0,,,,,0.00013837333333333333
2024-02-26,72.0,540324029.7322387,,,,0.00025185
2024-02-27,79.0,,,138054936.5,,0.00042916000000000004
2024-02-28,82.0,,413800.0,,59.94820722000001,0.0003464966666666667
2024-02-29,80.0,,,167269448.0,,0.0006748633333333332
2024-03-01,80.0,608054004.3789,,,,0.0005471866666666667
2024-03-02,80.0,,,184268507.5,,0.0004899866666666667
2024-03-03,83.0,,385447.0,,46.136782050000015,0.00044618
2024-03-04,82.0,,,,,0.0005517466666666667
2024-03-05,90.0,,,203345631.0,,0.00073359
2024-03-06,75.0,,,,,0.00039836666666666663
2024-03-07,82.0,,,190516725.5,,0.0004183733333333333
2024-03-08,81.0,,,,,0.00047076333333333334
2024-03-09,84.0,642965064.1720946,,,,0.0002560733333333333
2024-03-10,79.0,,,167013912.0,,0.0004964666666666667
2024-03-11,82.0,,394098.0,,41.035269150000005,0.0006010433333333334
2024-03-12,81.0,,,124902081.5,,0.0004590166666666667
2024-03-13,81.0,631131351.3345715,,,,0.00047682
2024-03-14,88.0,,,119765884.5,,0.0003380133333333333
2024-03-15,83.0,,307904.0,,37.14060522999997,0.00022716333333333333
2024-03-16,81.0,,,,,0.00018004999999999999
2024-03-17,79.0,,,120316513.5,,0.00018563
2024-03-18,77.0,,,,,0.00025990999999999997
2024-03-19,79.0,,,130732221.0,,0.00026668666666666667
2024-03-20,74.0,,,,,0.00014745
2024-03-21,78.0,500768807.8908293,,,,0.00016405666666666666
2024-03-22,75.0,,,127900582.0,,0.00012754666666666667
2024-03-23,73.0,,326610.0,,24.56584449,0.00010268666666666668
2024-03-24,74.0,,,86735651.0,,0.00013617
2024-03-25,75.0,550845688.6799122,,,,0.00023562666666666668
2024-03-26,81.0,,,114446069.5,,0.00022358333333333334
2024-03-27,83.0,,355902.0,,30.34220638,0.00033979666666666665
2024-03-28,80.0,,,,,0.00027841333333333335
2024-03-29,79.0,,,103528633.5,,0.0002462533333333333
2024-03-30,75.0,,,,,0.0002875033333333333
2024-03-31,75.0,,,112986758.0,,0.0003751366666666666
2024-04-01,79.0,,,,,0.00043706999999999996
2024-04-02,79.0,611575286.7885739,,,,0.00012460666666666667
2024-04-03,71.0,,,100061702.5,,0.0001
2024-04-04,70.0,,320607.0,,23.051920150000004,0.0001
2024-04-05,79.0,,,94129461.0,,0.0001
2024-04-06,75.0,640501144.9474928,,,,0.0001
2024-04-07,78.0,,,85010190.5,,0.0001
2024-04-08,76.0,,455617.0,,33.11963192,0.00018396333333333333
2024-04-09,80.0,,,,,0.00020192999999999999
2024-04-10,78.0,,,111585761.0,,0.00011462000000000001
2024-04-11,76.0,,,,,0.00017964999999999998
2024-04-12,79.0,,,141583504.0,,0.00016367333333333332
2024-04-13,72.0,,,,,0.0001
2024-04-14,72.0,674220573.4624075,,,,0.0001
2024-04-15,74.0,,,129619352.5,,7.253e-05
2024-04-16,65.0,,454669.0,,94.83667170999998,6.330333333333333e-05
2024-04-17,67.0,,,136326953.0,,5.494333333333333e-05
2024-04-18,57.0,622687790.7773827,,,,3.195e-05
2024-04-19,66.0,,,,,3.133666666666667e-05
2024-04-20,66.0,,631001.0,161925059.0,1257.7154452499992,4.479333333333333e-05
2024-04-21,72.0,,,,,3.1213333333333335e-05
2024-04-22,73.0,,,142149678.0,,2.6013333333333334e-05
2024-04-23,71.0,,,,,9.736666666666668e-06
2024-04-24,72.0,,606713.0,,258.70972687,4.587333333333333e-05
2024-04-25,72.0,,,104908039.5,,4.076333333333333e-05
2024-04-26,70.0,578118168.6740619,,,,2.652e-05
2024-04-27,67.0,,,126749937.0,,6.768e-05
2024-04-28,65.0,,487521.0,,53.221399729999995,5.6900000000000014e-06
2024-04-29,67.0,,,123992216.5,,4.948e-05
2024-04-30,67.0,617535316.5382024,,,,9.631333333333333e-05
2024-05-01,54.0,,,,,9.616000000000001e-05
2024-05-02,43.0,,,141667849.0,,4.2266666666666666e-05
2024-05-03,48.0,,,,,9.259999999999998e-06
2024-05-04,67.0,,,163363667.0,,5.474333333333334e-05
2024-05-05,69.0,,,,,3.815333333333334e-05
2024-05-06,71.0,,519817.0,,40.47732225000001,2.439e-05
2024-05-07,68.0,,,166988963.5,,5.5576666666666666e-05
2024-05-08,64.0,556219753.1939834,,,,6.578666666666666e-05
2024-05-09,55.0,,,161895815.5,,5.405333333333333e-05
2024-05-10,66.0,,713791.0,,31.21384524000001,4.8710000000000006e-05
2024-05-11,53.0,,,159720571.0,,5.9063333333333334e-05
2024-05-12,56.0,545599184.5546882,,,,5.144666666666666e-05
2024-05-13,57.0,,,,,9.206666666666666e-05
2024-05-14,66.0,,,156354183.0,,8.086e-05
2024-05-15,64.0,,,,,3.996e-05
2024-05-16,70.0,586932456.1118613,,,,3.598e-05
2024-05-17,74.0,,,,,1.7213333333333333e-05
2024-05-18,73.0,,401264.0,,17.823959919999993,2.6159999999999997e-05
2024-05-19,72.0,,,165859360.0,,4.4426666666666666e-05
2024-05-20,70.0,644799036.2919042,,,,3.5459999999999996e-05
2024-05-21,76.0,,,175402833.0,,0.00010172333333333334
2024-05-22,76.0,,583279.0,,21.26717374,0.00011919666666666666
2024-05-23,76.0,,,136661345.0,,0.0001
2024-05-24,74.0,671140034.7624127,,,,0.0001
2024-05-25,76.0,,,,,0.0001
2024-05-26,75.0,,,147637962.0,,0.0001
2024-05-27,74.0,,,,,0.0001
2024-05-28,72.0,,,161013277.0,,0.0001
2024-05-29,72.0,,,,,0.00010852666666666667
2024-05-30,73.0,,510417.0,,37.45567083999999,0.0001
2024-05-31,73.0,,,158176811.5,,0.00012289
2024-06-01,72.0,591442155.634376,,,,0.00010083333333333335
2024-06-02,73.0,,,50100205.0,,0.0001
2024-06-03,73.0,,769224.0,,43.74055069000002,0.00011378333333333333
2024-06-04,73.0,,,,,0.00010669333333333335
2024-06-05,75.0,,,103406123.0,,0.00013204333333333333
2024-06-06,78.0,,,,,0.00010735999999999999
2024-06-07,77.0,,,197379173.5,,0.00010055333333333335
2024-06-08,72.0,,,,,0.0001
2024-06-09,75.0,636721355.302943,,,,0.0001
2024-06-10,72.0,,,130675696.0,,0.0001
2024-06-11,74.0,,463737.0,,44.32667776000001,0.0001
2024-06-12,72.0,,,150419600.5,,0.0001
2024-06-13,70.0,603428735.4178218,,,,0.0001
2024-06-14,74.0,,,82889731.5,,0.0001
2024-06-15,74.0,,452945.0,,45.01788529,0.0001
2024-06-16,71.0,,,,,0.0001
2024-06-17,71.0,,,119218372.5,,0.0001
2024-06-18,74.0,,,,,9.412e-05
2024-06-19,64.0,,,143620094.0,,5.698000000000001e-05
2024-06-20,60.0,,,,,5.588666666666667e-05
2024-06-21,63.0,582332779.002438,,,,6.890666666666668e-05
2024-06-22,53.0,,,143389398.0,,8.048666666666667e-05
2024-06-23,55.0,,492352.0,,14.863135919999998,5.6609999999999995e-05
2024-06-24,51.0,,,143983783.5,,9.007333333333334e-05
2024-06-25,30.0,515780461.4021594,,,,7.049333333333334e-05
2024-06-26,46.0,,,,,0.0001
2024-06-27,40.0,,,150072031.0,,0.0001
2024-06-28,47.0,,,,,0.0001
2024-06-29,30.0,653044616.4527341,,,,0.0001
2024-06-30,47.0,,,,,0.0001
2024-07-01,53.0,,,117444603.0,,0.0001
2024-07-02,51.0,,,,,0.0001
2024-07-03,50.0,603130378.2525251,,,,0.0001
2024-07-04,44.0,,,105005827.0,,0.0001
2024-07-05,29.0,,490537.0,,14.72065925,7.254000000000001e-05
2024-07-06,26.0,,,116160648.5,,5.497e-05
2024-07-07,29.0,557193590.72128,,,,9.388e-05
2024-07-08,28.0,,,,,8.709e-05
2024-07-09,27.0,,654037.0,,13.21596265,6.953666666666667e-05
2024-07-10,28.0,,,,,8.236666666666666e-05
2024-07-11,29.0,,,62867791.0,,0.0001
2024-07-12,25.0,,,,,4.480333333333334e-05
2024-07-13,25.0,,,64517626.0,,8.394666666666668e-05
2024-07-14,33.0,,,,,6.929666666666666e-05
2024-07-15,52.0,604614321.8464954,,,,2.426e-05
2024-07-16,65.0,,,42068953.0,,2.1563333333333334e-05
2024-07-17,69.0,,615870.0,,14.034124100000003,1.6633333333333326e-06
2024-07-18,61.0,,,65442027.5,,1.7873333333333334e-05
2024-07-19,60.0,599556361.5235602,,,,4.4966666666666664e-05
2024-07-20,74.0,,,,,1.6300000000000007e-06
2024-07-21,74.0,,,37455663.5,,-8.243333333333335e-06
2024-07-22,70.0,,,,,5.9526666666666674e-05
2024-07-23,71.0,,,52589412.0,,4.553666666666667e-05
2024-07-24,69.0,,,,,0.0001
2024-07-25,68.0,,,52400780.5,,0.0001
2024-07-26,68.0,,,,,7.780000000000001e-05
2024-07-27,72.0,628106664.4532535,,,,7.892666666666666e-05
2024-07-28,71.0,,,63040930.0,,6.720333333333333e-05
2024-07-29,74.0,,826129.0,,10.867002189999997,7.994666666666666e-05
2024-07-30,67.0,,,57714204.5,,4.883e-05
2024-07-31,61.0,613215974.0238556,,,,4.689e-05
2024-08-01,52.0,,,,,9.402666666666667e-05
2024-08-02,57.0,,,61035771.0,,0.0001
2024-08-03,37.0,,,,,8.011666666666667e-05
2024-08-04,34.0,644509048.8165007,,,,8.447666666666668e-05
2024-08-05,26.0,,,,,6.798666666666666e-05
2024-08-06,17.0,,,86854194.0,,1.7353333333333332e-05
2024-08-07,29.0,,,,,-1.4493333333333334e-05
2024-08-08,20.0,581410260.8204794,,,,2.29e-05
2024-08-09,48.0,,,25476274.0,,4.008e-05
2024-08-10,40.0,,548777.0,,6.757603340000002,-2.4233333333333334e-05
2024-08-11,39.0,,,49590309.0,,1.1316666666666666e-05
2024-08-12,25.0,617466711.1039201,,,,2.5526666666666667e-05
2024-08-13,31.0,,,,,9.196666666666666e-06
2024-08-14,30.0,,,74139202.0,,-2.6629999999999997e-05
2024-08-15,29.0,,,,,-2.776666666666667e-05
2024-08-16,27.0,,,85581646.5,,-6.392999999999999e-05
2024-08-17,25.0,,,,,1.9790000000000002e-05
2024-08-18,31.0,,,91078201.5,,-1.6866666666666652e-06
2024-08-19,28.0,,,,,-4.1076666666666666e-05
2024-08-20,30.0,647760661.689083,,,,3.7333333333333313e-07
2024-08-21,26.0,,,107688077.0,,-2.317e-05
2024-08-22,39.0,,795102.0,,100.26494952000006,-2.717333333333333e-05
2024-08-23,34.0,,,100680052.5,,-1.7516666666666668e-05
2024-08-24,56.0,660715874.9228647,,,,1.633333333333333e-05
2024-08-25,54.0,,,,,-1.0763333333333332e-05
2024-08-26,55.0,,,67273578.5,,3.225333333333333e-05
2024-08-27,48.0,,,,,4.099666666666667e-05
2024-08-28,30.0,,,67429926.0,,-1.0756666666666666e-05
2024-08-29,29.0,,,,,-6.87e-06
2024-08-30,34.0,,542101.0,,8.013371420000004,2.4803333333333334e-05
2024-08-31,29.0,,,59026846.5,,1.8763333333333334e-05
2024-09-01,26.0,631567802.399059,,,,9.966666666666682e-07
2024-09-02,26.0,,,57280164.0,,-1.167e-05
2024-09-03,26.0,,582751.0,,8.47166562,5.322e-05
2024-09-04,27.0,,,62568831.5,,5.9633333333333336e-06
2024-09-05,29.0,689387389.9426349,,,,4.510333333333333e-05
2024-09-06,22.0,,,,,1.2356666666666665e-05
2024-09-07,23.0,,781426.0,,6.552367879999996,-5.142333333333334e-05
2024-09-08,29.0,,,,,-2.4996666666666667e-05
2024-09-09,26.0,,,86815085.5,,-6.189333333333333e-05
2024-09-10,33.0,,,,,-3.361333333333333e-05
2024-09-11,37.0,,411402.0,,6.642300200000001,-5.4706666666666676e-05
2024-09-12,31.0,,,106101109.0,,-1.8156666666666665e-05
2024-09-13,32.0,566627672.3067043,,,,-1.127e-05
2024-09-14,50.0,,,111303578.0,,-1.838e-05
2024-09-15,51.0,,712474.0,,6.327634969999999,-2.9333333333333337e-07
2024-09-16,39.0,,,104984281.0,,4.242666666666667e-05
2024-09-17,33.0,691009356.4715909,,,,5.2556666666666664e-05
2024-09-18,45.0,,,,,2.5566666666666664e-05
2024-09-19,49.0,,,100425861.5,,3.511e-05
2024-09-20,54.0,,,,,4.3683333333333336e-05
2024-09-21,54.0,,,93407190.5,,7.624e-05
2024-09-22,52.0,,,,,7.025333333333333e-05
2024-09-23,50.0,,580102.0,,7.737245180000002,4.4046666666666666e-05
2024-09-24,54.0,,,76754070.0,,1.679e-05
2024-09-25,59.0,657005311.2676694,,,,1.2333333333333333e-05
2024-09-26,50.0,,,86626142.5,,5.965333333333333e-05
2024-09-27,61.0,,451723.0,,11.07140301,6.332333333333334e-05
2024-09-28,64.0,,,95381477.5,,5.056333333333334e-05
2024-09-29,63.0,681164035.1378452,,,,3.702e-05
2024-09-30,61.0,,,,,7.005333333333334e-05
2024-10-01,50.0,,,102125200.0,,0.0001
2024-10-02,42.0,,,,,7.744e-05
2024-10-03,37.0,,,94320545.0,,4.3723333333333335e-05
2024-10-04,41.0,,,,,3.153e-05
2024-10-05,49.0,,757575.0,,12.091758149999997,1.1766666666666667e-06
2024-10-06,50.0,,,97164915.0,,2.68e-05
2024-10-07,50.0,681164035.1378452,,,,1.9326666666666666e-05
2024-10-08,49.0,,,89212379.0,,4.505333333333333e-05
2024-10-09,49.0,,536887.0,,15.227246359999995,7.692333333333333e-05
2024-10-10,39.0,,,96639451.0,,4.540666666666667e-05
2024-10-11,32.0,640613423.0024583,,,,1.5900000000000007e-06
2024-10-12,49.0,,,,,3.5776666666666666e-05
2024-10-13,50.0,,,99095664.0,,2.0896666666666666e-05
2024-10-14,48.0,,,,,8.476333333333334e-05
2024-10-15,65.0,713826385.6313109,,,,0.0001
2024-10-16,73.0,,,,,8.941666666666668e-05
2024-10-17,71.0,,653027.0,,61.40548312,0.0001
2024-10-18,73.0,,,93179736.0,,0.0001
2024-10-19,72.0,791615158.4244666,,,,0.0001
2024-10-20,73.0,,,74802559.0,,0.0001
2024-10-21,72.0,,835011.0,,17.517528030000005,0.0001
2024-10-22,70.0,,,88721593.0,,0.0001
2024-10-23,71.0,718143298.2753785,,,,0.0001
2024-10-24,69.0,,,,,0.0001
2024-10-25,72.0,,524014.0,,36.680515899999996,0.0001
2024-10-26,,,,,,7.441333333333333e-05
2024-10-27,74.0,,,53530308.0,,9.908e-05
2024-10-28,72.0,,,,,9.457e-05
2024-10-29,72.0,,614981.0,,11.48340517000001,0.0001
2024-10-30,77.0,,,56100699.5,,0.0001
2024-10-31,77.0,751434709.4537071,,,,0.0001
2024-11-01,75.0,,,87767490.0,,0.0001
2024-11-02,72.0,,544612.0,,7.11291527,0.0001
2024-11-03,74.0,,,,,0.0001
2024-11-04,70.0,,,66084739.0,,0.0001
2024-11-05,70.0,,,,,0.0001
2024-11-06,70.0,,,57418350.0,,0.0001
2024-11-07,77.0,,,,,0.0001
2024-11-08,75.0,,,75846086.0,,0.0001
2024-11-09,75.0,,,,,0.0001
2024-11-10,78.0,,558278.0,,10.833933739999997,0.00016571999999999998
2024-11-11,76.0,,,73785632.5,,0.00018959333333333332
2024-11-12,80.0,737722232.7271894,,,,0.00043874666666666664
2024-11-13,84.0,,,79166506.5,,0.00014985666666666666
2024-11-14,88.0,,503566.0,,24.696528190000013,0.0001
2024-11-15,80.0,,,,,0.00010325666666666667
2024-11-16,86.0,,,73243595.0,,0.00011077000000000001
2024-11-17,90.0,,,,,0.00012114000000000001
2024-11-18,83.0,,,62671315.0,,0.0002258933333333333
2024-11-19,90.0,,,,,0.00023260333333333333
2024-11-20,83.0,747470602.2973549,,,,0.0001
2024-11-21,82.0,,,,,0.0001
2024-11-22,94.0,,540305.0,,18.81865613,0.0001
2024-11-23,93.0,,,64001457.0,,0.0001
2024-11-24,80.0,681367759.9173166,,,,0.00016458666666666665
2024-11-25,82.0,,,43734009.5,,0.00018756
2024-11-26,79.0,,475689.0,,17.208246409999997,0.00023145666666666664
2024-11-27,75.0,,,,,0.00019333333333333333
2024-11-28,77.0,,,41429890.5,,0.00012061666666666667
2024-11-29,78.0,,,,,0.00018095666666666666
2024-11-30,84.0,,,47283055.0,,0.00012657333333333334
2024-12-01,81.0,,,,,0.00015160666666666668
2024-12-02,80.0,,,61180708.5,,0.00021223
2024-12-03,76.0,,,,,0.00016552333333333334
2024-12-04,78.0,,502912.0,,11.847352130000008,0.00025373999999999997
2024-12-05,84.0,,,55077341.5,,0.0004904333333333333
2024-12-06,72.0,702558736.3396405,,,,0.00011544666666666666
2024-12-07,75.0,,,80585204.0,,0.00019478666666666668
2024-12-08,79.0,,420320.0,,15.218431179999998,0.00017045666666666668
2024-12-09,78.0,,,,,0.00020853333333333335
2024-12-10,78.0,,,58329392.0,,0.0001
2024-12-11,74.0,,,,,0.0001
2024-12-12,83.0,,,68901338.5,,0.0001
2024-12-13,76.0,,,,,0.0001
2024-12-14,83.0,,,70747339.5,,8.916666666666666e-05
2024-12-15,80.0,,,,,9.398e-05
2024-12-16,83.0,,412747.0,,12.327577080000006,9.727e-05
2024-12-17,87.0,,,78663824.0,,9.288666666666667e-05
2024-12-18,81.0,776835370.7386113,,,,9.719666666666666e-05
2024-12-19,75.0,,,83878775.0,,0.0001
2024-12-20,74.0,,398670.0,,15.185983740000003,0.0001
2024-12-21,73.0,,,,,7.068666666666668e-05
2024-12-22,73.0,,,78248333.0,,9.876333333333334e-05
2024-12-23,70.0,,,,,9.660333333333333e-05
2024-12-24,73.0,,,70298137.0,,0.0001
2024-12-25,73.0,,,,,0.0001
2024-12-26,79.0,,,68799959.0,,8.621666666666667e-05
2024-12-27,74.0,,,,,0.0001
2024-12-28,72.0,,298580.0,,5.660320319999999,7.604e-05
2024-12-29,73.0,,,62946321.0,,9.337666666666668e-05
2024-12-30,65.0,867710155.9849901,,,,6.249666666666667e-05
2024-12-31,64.0,,,72277507.5,,0.0001
2025-01-01,66.0,,292213.0,,4.759661460000001,0.0001
2025-01-02,70.0,,,,,0.0001
2025-01-03,74.0,774936114.1501169,,,,8.414e-05
2025-01-04,73.0,,,,,6.165666666666668e-05
2025-01-05,72.0,,,58299816.5,,9.44e-05
2025-01-06,76.0,,,,,0.0001
2025-01-07,78.0,,,63777829.5,,9.060666666666666e-05
2025-01-08,70.0,,,,,0.0001
2025-01-09,69.0,,534013.0,,7.305172840000002,6.43e-05
2025-01-10,50.0,,,52192444.0,,3.661333333333333e-05
2025-01-11,69.0,753106927.8360293,,,,4.1143333333333336e-05
2025-01-12,62.0,,,44632356.0,,4.955333333333333e-05
2025-01-13,61.0,,408248.0,,7.777593819999997,4.3786666666666665e-05
2025-01-14,63.0,,,,,9.832000000000001e-05
2025-01-15,70.0,,,37799327.5,,6.542666666666667e-05
2025-01-16,75.0,,,,,4.298e-05
2025-01-17,75.0,,,41539137.5,,5.8049999999999995e-05
2025-01-18,77.0,,,,,8.902333333333334e-05
2025-01-19,77.0,823589114.5051093,,,,0.0001
2025-01-20,76.0,,,50404369.0,,0.0001
2025-01-21,76.0,,324412.0,,10.22718074,0.0001
